,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,name
137,137,2020-05-29,295.9,32,0.5,▲,27.0,0.2,loki_prime_set
137,137,2020-05-29,34.4,94,-0.3,▼,-16.0,-0.9,equinox_prime_set
137,137,2020-05-29,160.1,59,0.0,-,13.0,0.0,rhino_prime_set
137,137,2020-05-29,38.4,76,0.7,▲,-22.0,1.9,mesa_prime_set
137,137,2020-05-29,159.8,58,0.8,▲,31.0,0.5,ember_prime_set
137,137,2020-05-29,69.3,56,0.1,▲,30.0,0.1,limbo_prime_set
137,137,2020-05-29,54.1,117,0.0,-,-43.0,0.0,ivara_prime_set
137,137,2020-05-29,36.1,84,0.4,▲,-13.0,1.1,chroma_prime_set
137,137,2020-05-29,93.5,28,0.2,▲,15.0,0.2,nyx_prime_set
137,137,2020-05-29,175.8,42,0.7,▲,31.0,0.4,frost_prime_set
137,137,2020-05-29,74.2,75,-1.7,▼,8.0,-2.2,trinity_prime_set
137,137,2020-05-29,93.4,52,0.0,-,8.0,0.0,hydroid_prime_set
137,137,2020-05-29,98.6,114,-6.7,▼,33.0,-6.4,nova_prime_set
137,137,2020-05-29,148.2,87,0.0,-,36.0,0.0,saryn_prime_set
137,137,2020-05-29,72.7,70,0.5,▲,35.0,0.7,mirage_prime_set
137,137,2020-05-29,94.2,43,0.2,▲,29.0,0.2,valkyr_prime_set
137,137,2020-05-29,123.5,61,0.2,▲,14.0,0.2,mag_prime_set
137,137,2020-05-29,115.8,47,-0.7,▼,38.0,-0.6,ash_prime_set
137,137,2020-05-29,59.0,42,-0.3,▼,34.0,-0.5,zephyr_prime_set
137,137,2020-05-29,33.7,127,0.3,▲,-39.0,0.9,wukong_prime_set
137,137,2020-05-29,166.6,55,0.7,▲,36.0,0.4,vauban_prime_set
137,137,2020-05-29,86.0,44,-0.6,▼,14.0,-0.7,banshee_prime_set
137,137,2020-05-29,49.2,42,-0.3,▼,-16.0,-0.6,oberon_prime_set
137,137,2020-05-29,91.2,80,0.2,▲,-34.0,0.2,nekros_prime_set
137,137,2020-05-29,192.7,52,1.4,▲,27.0,0.7,volt_prime_set
137,137,2020-05-29,29.6,56,-0.2,▼,-26.0,-0.7,atlas_prime_set
137,137,2020-05-29,53.0,42,0.7,▲,-38.0,1.3,baza_prime_set
137,137,2020-05-29,69.1,12,1.0,▲,8.0,1.5,boar_prime_set
137,137,2020-05-29,48.1,6,-0.2,▼,-6.0,-0.4,boltor_prime_set
137,137,2020-05-29,8.0,18,-0.1,▼,3.0,-1.2,braton_prime_set
137,137,2020-05-29,8.0,6,-0.4,▼,4.0,-4.8,burston_prime_set
137,137,2020-05-29,51.6,13,0.3,▲,12.0,0.6,cernos_prime_set
137,137,2020-05-29,55.2,9,-0.1,▼,4.0,-0.2,latron_prime_set
137,137,2020-05-29,10.2,6,-0.4,▼,-6.0,-3.8,paris_prime_set
137,137,2020-05-29,24.3,65,-0.2,▼,7.0,-0.8,rubico_prime_set
137,137,2020-05-29,72.8,34,-2.3,▼,6.0,-3.1,soma_prime_set
137,137,2020-05-29,13.8,33,-0.5,▼,-10.0,-3.5,stradavar_prime_set
137,137,2020-05-29,22.8,12,-1.6,▼,-13.0,-6.6,sybaris_prime_set
137,137,2020-05-29,39.0,19,-0.6,▼,12.0,-1.5,tiberon_prime_set
137,137,2020-05-29,27.9,32,0.5,▲,-12.0,1.8,tigris_prime_set
137,137,2020-05-29,82.6,12,-0.3,▼,7.0,-0.4,vectis_prime_set
137,137,2020-05-29,24.3,27,0.3,▲,-9.0,1.2,zhuge_prime_set
137,137,2020-05-29,51.7,22,0.2,▲,18.0,0.4,akbolto_prime_set
135,135,2020-05-29,13.6,8,-0.4,▼,1.0,-2.9,akbronco_prime_set
137,137,2020-05-29,34.7,23,-0.1,▼,-6.0,-0.3,akjagara_prime_set
136,136,2020-05-29,42.5,14,0.9,▲,2.0,2.2,aklex_prime_set
137,137,2020-05-29,84.1,36,-1.1,▼,-37.0,-1.3,aksomati_prime_set
137,137,2020-05-29,88.6,16,0.2,▲,10.0,0.2,akstiletto_prime_set
137,137,2020-05-29,119.0,11,3.5,▲,11.0,3.0,akvasto_prime_set
137,137,2020-05-29,35.7,15,0.3,▲,12.0,0.8,ballistica_prime_set
137,137,2020-05-29,11.6,18,-1.3,▼,-3.0,-10.1,bronco_prime_set
137,137,2020-05-29,67.9,15,0.0,-,17.0,0.0,euphona_prime_set
137,137,2020-05-29,57.1,9,-1.0,▼,-1.0,-1.7,hikou_prime_set
137,137,2020-05-29,8.4,22,-0.2,▼,-12.0,-2.3,lex_prime_set
137,137,2020-05-29,30.8,34,1.2,▲,24.0,4.1,pyrana_prime_set
137,137,2020-05-29,61.4,9,0.9,▲,17.0,1.5,sicarus_prime_set
137,137,2020-05-29,102.5,17,1.4,▲,5.0,1.4,spira_prime_set
137,137,2020-05-29,52.6,30,-3.4,▼,-1.0,-6.1,vasto_prime_set
136,136,2020-05-29,79.6,5,0.2,▲,34.0,0.3,ankyros_prime_set
137,137,2020-05-29,115.1,12,1.1,▲,12.0,1.0,bo_prime_set
137,137,2020-05-29,39.0,18,-0.4,▼,16.0,-1.0,dakra_prime_set
137,137,2020-05-29,28.5,16,0.6,▲,11.0,2.2,destreza_prime_set
137,137,2020-05-29,147.2,35,-14.5,▼,13.0,-9.0,dual_kamas_prime_set
137,137,2020-05-29,9.0,8,0.1,▲,-11.0,1.1,fang_prime_set
137,137,2020-05-29,28.2,25,-0.5,▼,15.0,-1.7,fragor_prime_set
137,137,2020-05-29,23.7,17,0.1,▲,-19.0,0.4,galatine_prime_set
137,137,2020-05-29,93.9,14,-0.5,▼,10.0,-0.5,glaive_prime_set
137,137,2020-05-29,18.0,38,-0.1,▼,5.0,-0.6,gram_prime_set
136,136,2020-05-29,59.2,10,0.3,▲,12.0,0.5,kogake_prime_set
137,137,2020-05-29,131.9,48,0.7,▲,43.0,0.5,kronen_prime_set
137,137,2020-05-29,102.2,25,0.1,▲,12.0,0.1,nami_skyla_prime_set
137,137,2020-05-29,75.1,28,-0.2,▼,20.0,-0.3,nikana_prime_set
137,137,2020-05-29,24.4,13,-0.1,▼,-25.0,-0.4,ninkondi_prime_set
137,137,2020-05-29,8.8,54,-1.8,▼,-1.0,-17.0,orthos_prime_set
137,137,2020-05-29,96.2,31,-0.3,▼,12.0,-0.3,reaper_prime_set
137,137,2020-05-29,21.3,50,0.0,-,-9.0,0.0,redeemer_prime_set
137,137,2020-05-29,43.0,12,0.6,▲,11.0,1.4,scindo_prime_set
137,137,2020-05-29,31.5,20,-0.8,▼,-23.0,-2.5,silva_and_aegis_prime_set
137,137,2020-05-29,48.7,19,0.2,▲,-19.0,0.4,tekko_prime_set
137,137,2020-05-29,32.8,13,-0.6,▼,-7.0,-1.8,tipedo_prime_set
137,137,2020-05-29,132.3,15,0.2,▲,23.0,0.2,venka_prime_set
108,108,2020-05-29,32.5,60,1.0,▲,-20.0,3.2,shedu_set
108,108,2020-05-29,317.7,3,0.5,▲,10.0,0.2,braton_vandal_set
106,106,2020-05-29,24.2,3,-0.2,▼,6.0,-0.8,dera_vandal_set
105,105,2020-05-29,41.7,3,-0.7,▼,5.0,-1.7,karak_wraith_set
107,107,2020-05-29,8.4,9,0.0,-,2.0,0.0,gorgon_wraith_set
106,106,2020-05-29,44.3,7,0.0,-,13.0,0.0,latron_wraith_set
108,108,2020-05-29,46.9,7,-1.6,▼,0.0,-3.3,strun_wraith_set
108,108,2020-05-29,29.7,4,-1.3,▼,8.0,-4.2,snipetron_vandal_set
108,108,2020-05-29,139.6,7,-2.6,▼,-3.0,-1.8,lato_vandal_set
108,108,2020-05-29,36.3,4,-0.6,▼,13.0,-1.6,twin_vipers_wraith_set
108,108,2020-05-29,19.8,7,-0.2,▼,13.0,-1.0,furax_wraith_set
108,108,2020-05-29,51.3,4,-1.3,▼,-9.0,-2.5,pathocyst_set
108,108,2020-05-29,37.8,16,-0.1,▼,16.0,-0.3,imperator_vandal_set
108,108,2020-05-29,28.6,9,0.0,-,3.0,0.0,rakta_cernos
103,103,2020-05-29,47.8,2,3.4,▲,14.0,7.7,vulkar_wraith
108,108,2020-05-29,34.3,7,0.3,▲,5.0,0.9,sancti_tigris
108,108,2020-05-29,24.7,10,-0.2,▼,-1.0,-0.8,vaykor_hek
108,108,2020-05-29,32.5,15,0.4,▲,-1.0,1.2,synoid_simulor
107,107,2020-05-29,37.2,7,-0.1,▼,4.0,-0.3,secura_penta
106,106,2020-05-29,57.7,2,0.4,▲,11.0,0.7,prisma_grinlok
108,108,2020-05-29,39.1,9,-0.6,▼,2.0,-1.5,supra_vandal
99,99,2020-05-29,29.1,1,-2.3,▼,2.0,-7.3,prisma_tetra
100,100,2020-05-29,74.5,2,-0.5,▼,8.0,-0.7,prisma_grakata
108,108,2020-05-29,32.1,13,0.0,-,7.0,0.0,telos_boltor
70,70,2020-05-29,35.3,1,-0.5,▼,0.0,-1.4,viper_wraith
108,108,2020-05-29,26.1,7,0.5,▲,-3.0,2.0,vaykor_marelok
108,108,2020-05-29,31.4,9,0.5,▲,-8.0,1.6,synoid_gammacor
107,107,2020-05-29,30.6,5,0.6,▲,2.0,2.0,rakta_ballistica
103,103,2020-05-29,69.9,4,3.6,▲,0.0,5.4,mara_detron
108,108,2020-05-29,33.6,8,0.3,▲,-6.0,0.9,secura_dual_cestra
104,104,2020-05-29,67.3,5,-1.1,▼,12.0,-1.6,prisma_twin_gremlins
108,108,2020-05-29,32.0,13,0.3,▲,-1.0,0.9,telos_akbolto
108,108,2020-05-29,35.9,11,1.6,▲,5.0,4.7,sancti_castanas
103,103,2020-05-29,67.8,1,0.1,▲,10.0,0.1,prisma_skana
100,100,2020-05-29,53.0,2,-0.9,▼,9.0,-1.7,prisma_dual_cleavers
101,101,2020-05-29,48.4,2,0.3,▲,11.0,0.6,machete_wraith
